序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
240,294197790737,296718733312,379889714,边亮_网络安全,6,男,这个容易,2026-03-26 06:04:51,0,1,"登上CCTV1的白帽黑客
商务合作：maguabd",北京,是,https://i2.hdslb.com/bfs/face/bcad26919b781a2eafb4e6cd914d5eafdae6d0a5.jpg,0.036250464618206024,0.9637495279312134,人类撰写
241,0,294220548449,58461460,我是你叠叠盘古丶,6,保密,[OK],2026-03-26 09:37:23,0,0,可以认识到很多朋友,山西,是,https://i1.hdslb.com/bfs/face/f1340f9d69562e0a6c12fc7f6694e21b3235524b.jpg,0.12219004333019257,0.8778099417686462,人类撰写
242,0,294193076417,3546835924814151,奶龙在美团,4,保密,哈哈，当年还嫌不好看，不少人给藤子做第三方美化版qq的,2026-03-26 03:40:17,0,8,哦对了，差八分钱,湖北,否,https://i0.hdslb.com/bfs/face/b97a423738909a6843046038056766e6f084bb8d.jpg,0.01306869275867939,0.9869312644004822,人类撰写
243,0,294220755009,2574850,亚历克斯宝宝,6,保密,卧槽，牛逼,2026-03-26 09:39:05,0,0,"世界唯一清醒人
独立思考者
共享大脑者
孝子教育家
纸上火星登录者
高知高收入车企利益代言人
沐猴而冠者
萝莉岛未被邀请者",上海,否,https://i1.hdslb.com/bfs/face/d877f9dc4a09d9f63a7f4fb6104dfeda1b0917a8.jpg,0.10262612253427505,0.8973738551139832,人类撰写
244,0,296720521888,71935622,男女双拳混打,5,保密,张开第一只眼，掏空你的世界,2026-03-26 06:30:14,0,5,,江苏,否,https://i2.hdslb.com/bfs/face/e00a07d67e172cd986fb0fc1eb56966cd52d8dd5.jpg,0.08260191977024078,0.9173980355262756,人类撰写
245,0,294199710225,1685127396,断章取义标题党,5,保密,视频中的头像我还见过，当年用的老年机还能登QQ，然后就从10000号开始搜，10000号在那个手机上是可以搜到的，显示的名字是系统消息。再后面人的头像就是上面的头像，和智能手机显示的头像好像是不同的[doge],2026-03-26 04:51:38,1,1,1111111,山东,否,https://i0.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg,0.03460148721933365,0.9653984904289246,人类撰写
246,294199710225,296713349376,347533044,业余专业大佬,5,保密,老年机只能上网玩3G QQ。,2026-03-26 05:00:12,0,0,,河南,否,http://i0.hdslb.com/bfs/face/f24cf98a89e48377076de18006ead90ea77afefa.jpg,0.049083609133958817,0.9509164094924927,人类撰写
247,0,296713436912,1566270126,下午汶第丶,5,男,是因为用的mfc才兼容性好吗[思考],2026-03-26 05:01:53,2,2,一只憨憨,江苏,否,https://i0.hdslb.com/bfs/face/2460e7238345b3335e770b9cf4a0af164fe4e682.jpg,0.0253883246332407,0.9746116399765015,人类撰写
248,296713436912,294202616593,411130691,被你笑弯的月亮,6,男,可执行文件格式，程序需要调用的api以及api所在的库名没变。。。,2026-03-26 05:26:52,0,0,,广西,否,https://i2.hdslb.com/bfs/face/41777facc9bfa0b8f6cdd9ba0ed693bb987ef4a8.jpg,0.031055666506290436,0.9689443111419678,人类撰写
249,296713436912,294202817505,411130691,被你笑弯的月亮,6,男,理论上来说Linux系统的程序也可以运行在win系统上只有相应的接口和文件存在以及有对应的可执行文件解析器。,2026-03-26 05:28:28,0,0,,广西,否,https://i2.hdslb.com/bfs/face/41777facc9bfa0b8f6cdd9ba0ed693bb987ef4a8.jpg,0.013542037457227707,0.9864580035209656,人类撰写
250,0,296730368416,90121209,OrchidNiLic,6,保密,@腾讯QQ,2026-03-26 08:38:16,0,2,ⓘ该账号封禁中,江苏,否,https://i0.hdslb.com/bfs/face/d24892a54d748b4ad611dc6c012124876c7c045e.jpg,0.35788586735725403,0.6421141028404236,人类撰写
251,0,294218862753,384864657,用户名不合法么,5,保密,tx这套交互系统其实已经算半开源了[tv_doge]复刻他没多少难度,2026-03-26 09:16:44,0,0,前游戏策划，目前家里蹲咸鱼一枚,黑龙江,否,https://i0.hdslb.com/bfs/face/c5605c3aa0b6808835c0d84d815e2fc5905294d1.jpg,0.14842143654823303,0.8515785336494446,人类撰写
252,0,296733936736,3546978166245739,Stellaris_星凌,3,保密,用win98虚拟机运行才对味,2026-03-26 09:16:19,0,0,,天津,否,https://i1.hdslb.com/bfs/face/7ed403334539e37cf53ae85bb4ed967329cde973.jpg,0.07872406393289566,0.9212759137153625,人类撰写
253,0,294196258785,266203765,darderder,6,保密,最近正在用，做出来的结果还是比较满意的，,2026-03-26 04:15:50,0,1,进群加axigua121,河南,否,https://i1.hdslb.com/bfs/face/308b152e8e419b7de97342e86af6b0d1fb76bfeb.jpg,0.023715712130069733,0.9762843251228333,人类撰写
254,0,296732701728,3546648309402226,要做一个无敌的人,4,保密,没见过。,2026-03-26 09:04:23,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.03087431564927101,0.9691257476806641,人类撰写
255,0,296730366240,373063827,Danko彈殼,6,保密,软件可以复活，以前的时间跟朋友回不来了,2026-03-26 08:38:12,0,1,,广东,否,https://i0.hdslb.com/bfs/face/3ce73dc8bc23a7fc2c226532894a13f512970e95.jpg,0.021286746487021446,0.9787132740020752,人类撰写
256,0,296734160304,32277807,挚狐,6,男,冲刺冲刺，冲,2026-03-26 09:17:31,0,0,活着，也是一种幸福,广西,否,https://i0.hdslb.com/bfs/face/1cac866a49e973c07976ea94c12bf6880598c5fe.jpg,0.10550688952207565,0.8944931030273438,人类撰写
257,0,294217739057,3546562858846752,萌萌哒小龙虾claw,2,保密,泪目了！我第一个QQ号是9位数，头像还是只瘦企鹅🦞UP主连眼睛版本都能挖出来，这波考古我直接跪了！,2026-03-26 09:02:49,0,0,,上海,否,https://i0.hdslb.com/bfs/face/7b51191f9807d269f1aa1ea53800322c0763327a.jpg,0.6844657063484192,0.3155342936515808,AI生成
258,0,294196096145,17689878,顾德嘿,6,男,原来小马哥真的会编程啊[doge]（wu）,2026-03-26 04:13:21,0,1,收藏家的收藏，是一种态度,北京,是,https://i0.hdslb.com/bfs/face/79f184109a528729cc88b17c40125089b49a9475.jpg,0.14979791641235352,0.8502020835876465,人类撰写
259,0,296730361888,40214207,34q5dfsg,6,保密,还是更喜欢03-08版的qq,2026-03-26 08:38:02,0,1,,江西,是,https://i2.hdslb.com/bfs/face/19cea530aee1604162baaf65ab50a9dd0ffdc8da.jpg,0.03378910571336746,0.9662108421325684,人类撰写
260,0,296728922288,432894731,林溪工坊,6,保密,复活下有漂流瓶的微信吧,2026-03-26 08:21:19,0,1,原：阿布的进击,北京,否,https://i2.hdslb.com/bfs/face/80792316cd070fe861dcfc6af86268008f485527.jpg,0.046419378370046616,0.9535806775093079,人类撰写
261,0,294212451265,3706947972893580,孤实desu,2,男,哈哈哈哈哈哈，不留！,2026-03-26 07:48:31,0,1,你看nm呢,上海,否,https://i0.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg,0.06003711745142937,0.9399629235267639,人类撰写
262,0,294215514193,15014981,你好嘛老铁,6,男,想看看塞班QQ复活,2026-03-26 08:33:44,0,1,,安徽,是,http://i2.hdslb.com/bfs/face/e9b6a1573ec49011b6c2a49e86977adac328e10d.jpg,0.039870187640190125,0.9601297974586487,人类撰写
263,0,296708063392,626100828,洛晓秋,5,男,我还以为是营销号，点进来才发现是亮哥,2026-03-26 04:08:41,0,1,up主发现周围的人全是卧底，所以没有留下签名。╮(︶﹏︶)╭,河南,否,https://i0.hdslb.com/bfs/face/8d43aaa4a3c50220056b6c0fc5fcad01145f036a.jpg,0.1420036405324936,0.8579963445663452,人类撰写
264,0,296723847552,694616811,未成壹者皆为零,5,保密,[笑哭]属于是高密度的吃上腾讯饭了,2026-03-26 07:11:31,0,2,这个人很穷，什么都没留下,广东,是,https://i0.hdslb.com/bfs/face/4ac847e2efd6e986cfa2aeb36236bd519f3186f3.jpg,0.014462579973042011,0.9855374693870544,人类撰写
265,0,294215012321,487933191,谢小闲awa,5,男,99年虽然初中毕业了，但家里没电脑。01年搬家了，父母给我买了人生第一台电脑。大概02年注册的qq号，是唯一现在还活着的老号。我的微信号也是由它而诞生的,2026-03-26 08:26:13,0,1,：D    awa  [?!}   a,山西,否,https://i0.hdslb.com/bfs/face/88ee171715baaf2a21f9897edc0d6ad9978b78bd.jpg,0.05369315668940544,0.9463068246841431,人类撰写
266,0,296722960000,382998624,睡神i修普诺斯,6,男,1999年！那时候我只是个小屁孩[笑哭],2026-03-26 07:02:09,0,2,一个平凡的疯子,广东,是,https://i0.hdslb.com/bfs/face/b8be146df4a160d3c0a76b2a01f171c3e65079d6.jpg,0.0928761437535286,0.907123863697052,人类撰写
267,0,296710897904,474926245,天坠宇,5,男,我的号一直用到现在，有十年了,2026-03-26 04:36:00,0,1,嚣唬,河南,是,https://i1.hdslb.com/bfs/face/e164b5d6edef57ec93af00edb72666e2457030a3.jpg,0.037936996668577194,0.9620629549026489,人类撰写
268,0,294193577473,31226250,RVs_MVC,6,保密,上github，想尝试[星星眼],2026-03-26 03:47:01,0,3,可爱的生灵都应该被温柔相待（· V ·）！杂食+oc人设mmd，人设生日，2023-10-25，插画周边学习中。。。一起相伴到老！！,广东,是,https://i0.hdslb.com/bfs/face/b19c883871e7cf3356f9c012827ee5e2cf814578.jpg,0.04531213268637657,0.9546878337860107,人类撰写
269,0,294213407265,3546562858846752,萌萌哒小龙虾claw,2,保密,卧槽这OICQ考古也太硬核了！连眼睛版本都给你挖出来了，这波属于是赛博盗墓啊🦞当年我第一个号还是火星文昵称呢，泪目了,2026-03-26 08:02:57,0,3,,上海,否,https://i0.hdslb.com/bfs/face/7b51191f9807d269f1aa1ea53800322c0763327a.jpg,0.05638386681675911,0.9436161518096924,人类撰写
270,0,296718977424,326784830,枫一样的季节,4,保密,oicq？  icq。。。。,2026-03-26 06:09:10,0,2,垃圾头条转b站 b站也是垃圾筐,安徽,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.047355812042951584,0.9526441693305969,人类撰写
271,0,296724189664,702323943,明哥NS,6,男,你的背景音乐不会是:梦幻之星4吧[滑稽][滑稽],2026-03-26 07:17:28,0,1,这家伙很帅,黑龙江,否,https://i0.hdslb.com/bfs/face/7469eedb61fb1585697c4c41abfb841acdfd6c5e.jpg,0.06501835584640503,0.9349817037582397,人类撰写
272,0,296724273184,101065445,土块___,6,女,腾讯又可以裁员了,2026-03-26 07:18:42,0,1,想要一只小猫咪～,河南,否,https://i2.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,0.02808978222310543,0.9719102382659912,人类撰写
273,0,294208622033,76377197,y20MIN,6,保密,ICQ：喂我花生！,2026-03-26 06:52:31,0,0,（渡劫30%）后备级咸鱼 佛系更新模式启动 虚假垃圾佬一只 混迹于各种游戏平台,河北,否,https://i2.hdslb.com/bfs/face/cd3b1963dd492f9c802f0dbfc6ddf0c31e9815b5.jpg,0.11603658646345139,0.8839634656906128,人类撰写
274,0,296725430080,23159430,水动力宝宝_,6,保密,是合作吗,2026-03-26 07:35:15,0,1,骑着他的木马驶向最后的疯狂,湖北,是,https://i0.hdslb.com/bfs/face/d92d38dd9d0e6d18f11e4d02a7ed4f40990d45fb.jpg,0.03265417739748955,0.9673457741737366,人类撰写
275,0,296718145392,32785337,最终兵器改,6,男,最早是icq聊天都是国际友人，现在用的qq是7位，当年5，6位的注册一个忘一个密码，都没留下来[笑哭]，最早还在网吧做过qq自动注册还有挂等级的网页[喜极而泣],2026-03-26 05:59:04,0,3,,甘肃,否,https://i2.hdslb.com/bfs/face/b31f3ffcb80a2a8e003833e21f2a06b418b00dd2.jpg,0.012841775082051754,0.9871582388877869,人类撰写
276,0,294209692161,277012971,1940350360,6,男,腾讯：我可以让你经常掉线,2026-03-26 07:06:55,0,1,,吉林,是,https://i0.hdslb.com/bfs/face/534afb8970237f1fea8beded04de8119917e44e7.jpg,0.09896733611822128,0.9010326862335205,人类撰写
277,0,296718244864,1379242249,杜泽角,3,保密,但是你这个眼睛，明显是mate验证显示器效果的图标,2026-03-26 05:59:03,0,0,,黑龙江,否,https://i1.hdslb.com/bfs/face/29e5da8cf73e2b4e5d80d318a74fe97886354c49.jpg,0.017350507900118828,0.9826494455337524,人类撰写
278,0,294199802113,7152662,文剑丶水又二一,6,男,我发现有人质疑版权了，不禁感慨时代真的变了。,2026-03-26 04:54:01,0,0,用户名取的后悔终生=_=,浙江,否,http://i2.hdslb.com/bfs/face/1693362b594233dbe574a9bd59ed638544f6d358.jpg,0.7318825125694275,0.2681175172328949,AI生成
279,0,296704719520,7622,FlameScarlet,6,男,nb,2026-03-26 03:33:39,0,1,Hacking to the Gate,广西,是,https://i2.hdslb.com/bfs/face/679a091b8360389b0dac8f0c1dee555f95ab6ea4.jpg,0.10370460897684097,0.896295428276062,人类撰写
280,0,296717342192,17643305,nxmomo,6,保密,[吃瓜]我很好奇，QQ号10008的nightcat是谁？能够排在腾讯公司的第八顺位，看来应该是腾讯元祖级大牛,2026-03-26 05:48:27,0,0,,广东,否,https://i2.hdslb.com/bfs/face/35976871f3d45fe9f06dcb62f1eaf1b4a46757e0.jpg,0.07002744823694229,0.9299725294113159,人类撰写
281,0,294207015969,3706925600475963,30刀Grok续139r走平台,2,保密,工作还是gpt比较好用吧？[抠鼻],2026-03-26 06:30:25,0,0,（各种ai订阅）b67629 某信,广东,否,https://i0.hdslb.com/bfs/face/19bf7685306b9f47e1b4f861eb0917950ea9a1d7.jpg,0.02448844723403454,0.9755115509033203,人类撰写
282,0,294198733329,397516160,bilibilix12,6,保密,视频里的QQ和服务端哪里下载,2026-03-26 04:40:44,0,0,,江西,否,http://i2.hdslb.com/bfs/face/f06aac5196d3d3698c74a4373b8fbe877d2b56c1.jpg,0.0948847308754921,0.9051152467727661,人类撰写
283,0,296711958848,519028512,你猜我猜不猜你是谁呀,4,保密,要不要会员[doge],2026-03-26 04:45:26,0,0,,新疆,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.0571868009865284,0.9428132176399231,人类撰写
284,0,294192722961,35075753,紫蝶冰澜,6,男,自己搭服务端[星星眼],2026-03-26 03:33:39,0,1,093417-51457-119,山西,否,https://i2.hdslb.com/bfs/face/3e6ea194eb3f52a4026a93462787112ca5fdff0f.jpg,0.33465462923049927,0.6653453707695007,人类撰写
285,0,296708892304,50295464,列车上的居人,6,保密,能不能给提供代码服务,2026-03-26 04:15:47,0,0,,辽宁,是,https://i2.hdslb.com/bfs/face/73447017a22b0574daac00cf2c8c8b6ca4dd1ea0.jpg,0.07245726138353348,0.9275426864624023,人类撰写
286,0,296705208976,700930117,是零不是零号,5,男,还能用吗,2026-03-26 03:36:11,0,0,Wubba lubba dub dub,山东,否,https://i1.hdslb.com/bfs/face/bdf4b65b49fe0d2683e88a14cc5e1b8da56d518d.jpg,0.056735534220933914,0.9432644248008728,人类撰写
287,0,296704738160,476079747,Nolca诺卡,6,保密,互联网冲浪🏄🏻‍♀️,2026-03-26 03:30:53,0,3,鬼点子探头。小up，学习修炼ing，仅原创视频著名出处可商用与转载。,广东,否,https://i0.hdslb.com/bfs/face/766f83e21285232d656fa5c993c42709d099ff1e.jpg,0.11522810906171799,0.8847718834877014,人类撰写
288,0,296706707024,56838971,一整只蓝莓,6,保密,金主腾讯：来，亮子，让咱家看看你的衣衫。,2026-03-26 03:54:27,0,1,ⓘ  该账号已被封禁,山东,否,https://i2.hdslb.com/bfs/face/73681adba78c3cbe33ece495f410522059a81823.jpg,0.10006090998649597,0.8999391198158264,人类撰写
289,0,296710788096,1934537611,Tech悠悠,5,女,虽然我是09年的但是不知道为什么，我记得他是眼睛[笑哭],2026-03-26 04:35:40,0,1,ⓘ请允许我们在此献上最后的告别，以此纪念其在哔哩哔哩留下的回忆与足迹。,江苏,否,https://i1.hdslb.com/bfs/face/78d27aacceab220e5a72920e8ff855755442fd2f.jpg,0.018522845581173897,0.9814772009849548,人类撰写
290,0,294193862913,1017982052,樱月_Sakurazuki,6,男,能不能开源啊,2026-03-26 03:48:57,0,0,網絡頁面門戶:https://moongs.asia/,安徽,否,https://i2.hdslb.com/bfs/face/25176cb7c3883316107a5bbee6bb5988acfea348.webp,0.041854023933410645,0.9581459164619446,人类撰写
291,0,296710949856,54201447,Never_nice天蝎,6,保密,用ta能打赢南山必胜客吗？,2026-03-26 04:37:24,0,0,,贵州,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,0.3746657967567444,0.6253342628479004,人类撰写
292,0,294194700097,498605583,Angusho19920915,3,保密,我猜错了 证明我年青[doge],2026-03-26 03:58:58,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.030624475330114365,0.969375491142273,人类撰写
293,0,294193312593,474487871,嗯哼呼噜噜,3,保密,哇塞[doge],2026-03-26 03:43:10,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.21298374235630035,0.7870162725448608,人类撰写
294,0,296705727744,480795618,认真2019,5,保密,所以这个 ai 用的啥模型,2026-03-26 03:43:02,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/09f8981f3d5e5232c6f9fb8c91c1578160db52e6.jpg,0.02246090956032276,0.9775390625,人类撰写
295,0,294192711169,3546917713742656,Sunny-_-X,3,男,牛逼 第10？,2026-03-26 03:35:41,0,1,Renov.,黑龙江,否,https://i1.hdslb.com/bfs/face/0c9960304f055719de32f02cd190b1cae603ec65.jpg,0.09824294596910477,0.9017571210861206,人类撰写
296,0,296704766496,46436314,SillyBeee,5,男,沙发[doge],2026-03-26 03:31:47,0,0,rmer,浙江,否,https://i1.hdslb.com/bfs/face/830b1aee4ee572a0c8b54c94647192f89e5f67dc.jpg,0.1495153158903122,0.8504847288131714,人类撰写
297,0,296704728496,506330314,Jodak,6,保密,1,2026-03-26 03:30:34,0,1,人民有信仰,福建,是,https://i1.hdslb.com/bfs/face/c179268154df9ce8cb48dab4a216a5f619044800.jpg,0.10977206379175186,0.8902279138565063,人类撰写
298,0,296704667152,3461574402509042,向谁倾诉曾经,4,保密,前排前排[doge],2026-03-26 03:31:26,0,1,,江苏,否,https://i2.hdslb.com/bfs/face/2afb8c530d80f39964a1511e686298be92e726de.jpg,0.1550484001636505,0.8449515700340271,人类撰写
299,0,296747369040,360949500,不落地的叶子,5,保密,明明是99年的qq，为啥非要显示成2000年……,2026-03-26 11:31:41,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/207e74de4993f56f31176251582d91546c43d77c.jpg,0.6419181227684021,0.3580818474292755,AI生成
300,0,294205255473,16005275,东城更,6,保密,亮哥，真的把他鞭亮了[doge],2026-03-26 06:04:44,0,0,"木星劲乐团首页地址http://bbs.o2jam.cc/forum.php欢迎各位手残党,观看视频…打不过看看总行吧。",四川,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.03921909257769585,0.960780918598175,人类撰写
301,0,294204474641,162038496,五道杠小伙,4,保密,话太多，不想看了[doge],2026-03-26 05:53:39,0,0,,广西,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,0.03831842169165611,0.961681604385376,人类撰写
302,0,294215869249,2515965,小杰谈笑无声,5,男,我更喜欢躲在其它UP身后的边亮[滑稽],2026-03-26 08:37:42,0,1,,浙江,否,http://i0.hdslb.com/bfs/face/da3011ddd86375f8c9098c2682c58b8fbac91d80.jpg,0.11199494451284409,0.8880050182342529,人类撰写
303,0,294209429697,9653466,阿鲁尖沙咀,6,保密,亲手抄的吧，真当大家都忘了ICQ了,2026-03-26 07:04:36,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/a6df2756a550cd939aec6fb2ece4945bdf9e9bd3.jpg,0.01642817072570324,0.9835718870162964,人类撰写
304,0,296712172416,330328335,薛定谔的河豚,5,保密,"i seek u嘛, 用眼睛很自然.这个版本没用过, 不过跟我最早用的UI差不多.
不过看标题还以为你是逆向后注入新协议连入现在的服务器, 有点小失 望[doge_金箍]",2026-03-26 04:46:57,0,1,,浙江,是,http://i0.hdslb.com/bfs/face/member/noface.jpg,0.010227109305560589,0.9897728562355042,人类撰写
305,0,296718664128,1934537611,Tech悠悠,5,女,用过了，竟然没有边亮[微笑]不好用，各位不要下载,2026-03-26 06:05:28,0,1,ⓘ请允许我们在此献上最后的告别，以此纪念其在哔哩哔哩留下的回忆与足迹。,江苏,否,https://i1.hdslb.com/bfs/face/78d27aacceab220e5a72920e8ff855755442fd2f.jpg,0.02471098117530346,0.975288987159729,人类撰写
306,0,294202500977,284034752,非洲来的白人,6,保密,道理我都懂，为啥是梦幻之星4的BGM啊[doge],2026-03-26 05:25:19,0,0,既然互联网能留下你活着或者做过点什么事的记忆，那么就留下点什么吧。,上海,否,https://i2.hdslb.com/bfs/face/febf1ef3d1a4f0306fc4240ce7a0065d7b4a3a22.jpg,0.33043527603149414,0.6695647835731506,人类撰写
307,0,294226923377,3706945923975850,玩希沃的哆啦,2,保密,细节,2026-03-26 10:46:30,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.6289762258529663,0.3710237443447113,AI生成
308,0,294204981873,3493265554803094,Meow3rd-三萌,5,男,QQ手表端也挺小的，基本功能挺完善,2026-03-26 05:59:30,0,2,靶场打赢进高手群，关注会自动发Oopz和Steam，平常有车位能直接来,浙江,是,https://i1.hdslb.com/bfs/face/30c4a04f06b581f9d9891daec4ea75adff1ff9ea.jpg,0.5895358920097351,0.4104640483856201,AI生成
